six thousand dollars,1
sixteen,1
sixteen months,1
sixty,1
sixty nine,1
sixty thousand watt,1
sixty, years,1
slc4.INS.CWRU.Edu                Bigotry,1
slpwalker,1
supreme genius,1
swiss,1
taiwan,1
tandem office for investigation,1
thier day,1
third day,1
thirteen,1
thirteen  year old,1
thirteen bucks,1
thirty four,1
thirty something years,1
thirty two,1
thirty two years old,1
thomas,1
thou shalt,1
thousand dollar,1
thousands of hours,1
thousands of years,1
thousands upon thousands,1
three   years,1
three billion,1
thailand tiger toggle tomato,1
tenth,1
tens, dozens,1
ten hours,1
tandem trunk,1
tedbundy,1
tedious day,1
teenage years,1
tek,1
telco,1
ten  years,1
ten kilometer,1
tens to hundreds,1
ten minutes,1
ten or fifteen years ago,1
ten or twelve,1
ten seconds,1
ten years old,1
tens,1
tens of millions,1
sharon,1
several years,1
several weeks,1
roach,1
pyrnj.pyramid.com  ,1
quarter mile,1
quarter of a million,1
quieter,1
quotidian,1
qwik,1
rGBr731NdwFYlsdeWh5Ampvj0 YKchVh5mp7glTQYS rtARupXlb,1
radikahl,1
radio shack's,1
radman,1
rainbow,1
reali         ,1
recent weeks,1
regs.ax      ,1
regs.bx,1
republican,1
rfc825      ,1
purpcon,1
puppy,1
ps,1
pnet01,1
peter philip,1
phil LS.COM,1
phil lgnp1.UUCP,1
phri hombre,1
pinkos.,1
pioneer,1
pmf,1
polari,1
promised hours,1
portal,1
powermonger over thirty years of age,1
practiced klismaphilia,1
practiced scoptophilia,1
press2,1
previous evening,1
princeton,1
rfc827,888,904,975,985,1
rochesterrolexromano ronald rosebud rosemary,1
several percent,1
ronald reagan,1
sensemilia,1
seven days,1
seventeen,1
seventeen million dollars,1
seventeen month,1
seventeenth century graveyards,1
seventh,1
seventy miles,1
seventy million,1
seventy percent,1
seventy year,1
sevenup,1
several  hours,1
several feet,1
several hundred feet,1
several hundred miles,1
several million,1
secondly,1
second day,1
sea,1
sEptEbuR,1
roughly 30 seconds,1
row,1
rsh attack described,1
rum runner,1
runnin,1
ruth sal saxon scamper,1
s     200,1
sactoh0,1
sdcarl!lin,1
sammy password,1
sandy clay,1
scan_gateways,1
sci.crypt,1
sci.space,1
scojack,1
scott,1
three consecutive days,1
three eighths inch,1
i.         ,1
warning       TREAT YOUR FONCARD AS,1
washer dryer,1
wee hours of the morning,1
week earlier,1
week later,1
west coast,1
whutt!TGC168,1
william,1
williamsburg willie,1
wimp,1
windy night,1
winston wisconsinwizardwombat,1
winter of 1939,1
winter of 1984 85,1
winter seasons,1
wopr     ,1
wopr login,1
workaday,1
warren,1
warez d00dz,1
three hundred thousand dollars,1
warez d00dez,1
utopia,1
utzoo!telly,1
vagina,1
valgamon,1
van,1
vax.o,1
vertigo vicky village,1
very first year,1
vid kidz,1
violet.berkeley.edu           ,1
virginia,1
visionary,1
vol,1
vols 1,1
vxxWtPAAUR,1
wY5JgsJK1dFQJ3QfyA2bQA34kJ66RAAUR,1
wanton,1
working hours,1
worn diapers,1
wozz,1
wybbs,1
year in, year,1
year of,1
year or so,1
yearly,1
years ago,1
years back,1
years in the 1980s,1
years of late,1
yecky sweetness,1
yokels,1
yosemite zap zimmerman,1
young Bell Company,1
younger days,1
yyyy,1
z1nk,1
zark somebody else,1
ziebmef!cks,1
year and a half,1
year      1969,1
yawnsville,1
xn4rk,1
x s,1
x x                                                                                    ',1
xXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXx                                ,1
xc,1
xdef reg,1
xenix,1
xenix   ,1
xr,1
yacov yang,1
xr   ,1
xr x,1
xx,1
xxxx xxxxxx,1
xxyyyy,1
xymox,1
y0ur,1
utahsaint,1
usr ucb rsh,1
ur drive,1
two acres,1
transvesticism,1
trunk hunt,1
try_fingerd,1
try_telnet,1
tsoul,1
twentieth century,1
twenty bucks,1
twenty feet,1
twenty first century,1
twenty five dollars,1
twenty four years,1
twenty fourth,1
twenty thousand,1
twenty thousand dollars,1
twenty years,1
twenty, thirty, forty years,1
twenty, twenty four, thirty six hours,1
toyota,1
toungeston                                                   ,1
topSystem,1
throat kerchief,1
three in the morning,1
three inch,1
three mile,1
three or four,1
three to 50,1
three weeks,1
three years',1
tim,1
tommorrow,1
time challenge,1
time of month,1
time of night,1
timeless,1
tinyz,1
tk0jut2,1
tmsoft,1
two   years,1
two and half million,1
up with a dozen,1
two days,1
under 15 minutes,1
under age,1
under three hours,1
under twelve,1
unforgettable day,1
university's Ocean Reasearch Institute,1
up to 1 week,1
up to 120 seconds,1
up to 1500 feet,1
up to 2 minutes,1
up to 20,1
up to 2400,1
up to 500 feet,1
up to 64,1
up to half,1
up to seven,1
up to years,1
under  20,1
uiucux1 CompuServe,1
uhm,1
two minutes or 10 minutes,1
two dozen,1
two full centuries,1
two full years,1
two hour,1
two hours,1
two hundered years ago,1
two million dollars,1
two or three miles,1
ucbarpa.berkeley.edu,1
two thirds,1
two three hour,1
two to eight,1
two tons,1
two week,1
typical day,1
u u,1
persimmon persona pete,1
perhaps a few dozen,1
peenis iz livin',1
less than twelve,1
lewis,1
licked,1
licked someone's,1
lightning.berkeley.edu 8033,1
linear l,1
lisa louis lynne macintosh mack,1
lo byte,1
logon,1
long heyday of,1
longer than 30,1
longer than a year,1
lordoptic,1
ludian,1
lush valleys,1
lysergic,1
m e s                                                                                          1,1
m0dz d00ds,1
less than zero,1
less than three years,1
peanut butter,1
less than three weeks,1
latter half of the previous decade,1
latter half of the twentieth century,1
lc666,1
leap year,1
leigh,1
leland leroy,1
les animaux,1
less than 0.2,1
less than 0.5,1
less than 1 second,1
less than 100 years,1
less than 12 hours,1
less than 30 degree,1
less than four,1
less than half,1
less than one year,1
less than ten,1
m0rph,1
madnix,1
magician,1
magpie,1
mem     ,1
mere five years earlier,1
mere month later,1
metaphor,1
methyelene,1
methylene iodine,1
michael,1
michael michelle mike,1
mid  70s,1
mid '91,1
mid 30's,1
mid 70's,1
mid 80s,1
mid December 1989,1
mid nineteenth century,1
mid to late 1980s,1
middle America,1
mem,1
meg,1
maurice mellon,1
many long months,1
maim,1
malcolm,1
manhattan,1
manifestos,1
many centuries,1
many hours,1
many hundreds of hours,1
many months,1
matter of minutes,1
many months later,1
many years ago,1
march,1
marijuana sensemilia,1
marinas   harbors,1
marob,1
matt,1
later twentieth century,1
later today,1
later that week,1
kitchen,1
junkie,1
just 20,1
just one day,1
just over,1
just over 10 years,1
just over three years,1
just two,1
just two and a half,1
just two days,1
kDk,1
katana,1
kathleen kermit kernel,1
kc,1
kewp,1
killin,1
kinda,1
kinda itchy,1
joystick joystickrec,1
joybubbles,1
joseph joshua  ,1
jailing,1
ien xxx.txt                                        END,1
incl biz,1
inesc,1
ins,1
integral data radio,1
irc,1
italian,1
japan,1
jolnet,1
jdyx,1
jellybeans,1
jennifer,1
jessica jester,1
jigsaw puzzle,1
john,1
john  ,1
kirkland knight,1
kl,1
later that night,1
kludgy,1
last night,1
last six hours,1
last summer,1
last two years,1
last weekend,1
last year's,1
late '85,1
late '88,1
late 1985,1
late 89,1
late February,1
late Thursday night,1
late at night,1
late hours,1
late twentieth century,1
later at night,1
later than 12,1
last month,1
last minute,1
last five years,1
lake,1
knoledge,1
kr,1
kracker,1
kurupt,1
l0ck           Official FEH Historian,1
l0ra,1
lagoon,1
larry,1
last fifteen seconds,1
last August,1
last Monday,1
last November,1
last October,1
last September,1
last day of the stated month,1
last few months,1
middle of Sunday  March 10,1
midnight tonight,1
midwest,1
only sixty,1
one week,1
one weekend,1
one year ago,1
one year's,1
only 10,1
only 12,1
only 212,1
only 254,1
only 50,1
only 6,000,1
only ONE,1
only a few dollars,1
only a few hundred thousand,1
only a few meters,1
only about eighty percent,1
only during night hours,1
only four seconds later,1
one twenty four hour,1
one tenth,1
one percent,1
oncoast,1
nynex,1
ocean,1
oct nov '84,1
odd hours,1
olivetti,1
olphart,1
omega,1
one business week,1
one night,1
one carat,1
one hundred,1
one hundred and fifty,1
one million,1
one million dollar,1
one million dollars,1
one morning,1
only sixteen years old,1
only three,1
number of decades,1
operating hours,1
p.25,1
p.25                        Loners,1
p.28,1
p.53,1
p.7,1
pacbell!sactoh0!sysop,1
pakistan,1
pallas,1
pandora,1
password pleaseeeee,1
password!Acess,1
past few years,1
past summer,1
patricia penguin peoria,1
patty melts,1
pclord,1
pd,1
p.107,1
own salad days,1
over sixty years,1
over 13 years,1
opi         ates,1
orange jello,1
orange juice glop,1
oreo,1
over 1 carat,1
over 1,200,1
over 100,1
over 150,000,1
over sixty five,1
over 300,1
over 360,1
over 750,1
over 900 miles,1
over a century,1
over a thousand,1
over six hundred,1
number of years,1
non Europeans,1
mike,1
n s,1
more than 500,1
more than fifty percent,1
more than six,1
more than ten minutes,1
more than three hours,1
more than two years ago,1
morley mozart,1
morning of March 1,1
morning rush hour,1
most fifteen year olds,1
msgs     xXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXxXx  Numb,1
multibillion dollar,1
multiyear,1
mungE,1
murderder,1
mvs.cso.niu.edu,1
my.directory,1
more than 50,1
more than 4,1
more than 11,000,1
minutes,1
mike cpmain,1
millenarian,1
million dollars,1
millions   of dollars,1
minibus,1
minivan,1
minute,1
modish glass,1
more than 1,1
monsoon,1
month ahead,1
month of June,1
months  or even weeks,1
months ago,1
months later,1
moon,1
n      ,1
nancy napoleon,1
node 558,1
national holiday,1
next two weeks,1
ngateways,1
nh!noel,1
night of December 28th,1
night',or,1
nightly,1
nights,1
nine hours,1
nine long hours,1
nine month old,1
nine months,1
nine ounces,1
nine year old,1
nineteen,1
nineteeth and twenty first centuries,1
no.,1
node,1
next hour,1
next five minutes,1
next few weeks,1
netcom       nstar,1
national press,1
national press corps,1
nazi,1
ncrcan,1
nearly TWO MILLION,1
neat.ai.toronto.edu!pyramid!verdix!ogccse!tektronix!aerospace.aero.org!sequent!aero!obrien     ,1
net.sources,1
netgurus,1
next couple of years,1
new york,1
newton,1
next 10 or 15 minutes,1
next 2 hours,1
next 2 weeks,1
next 2 years,1
next 4 months,1
Whataburger,1
Whata,1
Rapmaster Ken,1
Sig Sauer,1
Signal Transfer Point,1
Signon,1
Sigplan,1
Sillhoutte,1
Silver Ghost,1
Silver Spy,1
Simi,1
Simi Valley,1
Simon Travaglia,1
Simple Variables,1
Sinbad Sailor,1
Sincerely,1
Single,1
Single Pair Station Protector,1
Singles,1
Sioux City,1
Six,1
Sigh,1
Sidney Schreiber,1
Sociology                       ,1
Sider 10,1
Shaven,1
Shawn D. Ostermann,1
Sheesh,1
Sheldon T. Zenner,1
Shell Access,1
Sheriff of Nottingham,1
Sherwood,1
Sherwood Forrest sic,1
Shit,1
Shitty Phone Service,1
Shoc82,1
Shoch,1
Siberia,1
Siberian,1
Sickler,1
Sickos,1
Side Note,1
Six Macs,1
Six months,1
Six months ago,1
Six months later,1
SmallTalk,1
Smartcom,1
Smelt Egg,1
Smilin',1
Smurf Smegma Smeller,1
Snidely Wiplash,1
SnoCrash 12,1
Snowman,1
Soaked,1
Soar,1
Social,1
Social Contract,1
Social Organization,1
Social Organization of the Computer Underground                       ,1
Social Security Numbers,1
Socicom,1
Society,1
Sluggo                                  ,1
Sluggo,1
Sloan Kettering Cancer Center,1
Skyplot3.Lzh,1
Six thousand dollars,1
Sixty,1
Sixty thousand,1
Ska,1
Skeleton,1
SkyCave1,1
Skyplot1.Lzh,1
Sl,1
Slip,1
Sl 2,1
Sl_Eng_B.Lzh,1
Sl_Eng_C.Lzh,1
Sleep1.Lzh,1
Sleep2.Lzh     ,1
Slick      Sam,1
Slime City,1
Sharp Inc.,1
Shark,1
ShareWare,1
Sematech,1
Second Street,1
Secrecy,1
Secret Service Battles the Boodlers,1
Secret Service Case Agent,1
Secret Service Uniformed Division,1
Secret Service on March 12, 1993,1
Section 1,1
Section 10,1
Section 11,1
Section 2703,1
Section 3,1
Section 5,1
Section 7,1
Sectional Center SC,1
Securities Transaction Law,1
See Jane,1
Seeley,1
Second Space Shuttle,1
Second Inaugural Address,1
Seattle,1
Scott B.  ,1
Scientific American,1
Sco,1
Score Virus,1
Scorpion,1
Scotland,1
Scotland Yard,1
Scott     Korman,1
Scott Korman,1
Seatle              WA,1
Scott Korman's,1
Scottish,1
Screen,1
Scriba,1
Sean Connery,1
Sears,1
Seatle,1
Selective,1
Senate Armed Services Committee Report,1
Shamus on STampede BBS       ,1
Send,1
Serving Area Interface,1
Set HORIZONTAL COORDINATE,1
Setting  Junior High School,1
Seven Eleven 14,1
Several days later,1
Several hours later,1
Several hundred,1
Several years later,1
Sexuality               ,1
Seymore Cray,1
Shades,1
Shadow,1
ShadowSpawn Elite,1
Shadowspawn,1
Shakespearian,1
Shamir,1
Shamus Mouse,1
September of my first year,1
September 9, 1991,1
September 88,1
September 14,1
Sending,1
Sendmail,1
Sendmail 320An,1
Senegal,1
Sept 2, 1990,1
Sept 28, 1988 .,1
Sept. 1985,1
September 14, 1990,1
September 6th,1
September 17,1
September 17 AT,1
September 17 NYC Crash,1
September 1987,1
September 21, 1988,1
September 27, 1988,1
September 27, 1989,1
Society of  Leeches  in the Telecommunications World,1
Soft Blue Boxes,1
Science       g,1
Stewart Brand of the Point Foundation,1
Stiff,1
Stockton,1
Stony Brook University,1
Stored Program Control  Network,1
Story of Mojo,1
Strangely,1
Strato Viper,1
Strider,1
Strider the Ranger,1
Strikes Deep,1
Strowger,1
Structure of the Computer Underground,1
Structured Coding,1
Structured Programming,1
Stylish,1
Subcommittee,1
Subject  Anonymity,1
Sticks,1
Steven Levy's,1
Softerm,1
Steven Levy,1
Steal,1
Steno,1
Stephen Donaldson,1
Stephen R. Pratt,1
Stephen Wozniak,1
Sterling,1
Steve     ,1
Steve Austin,1
Steve Bellovin,1
Steve J. Chapin,1
Steve Jackson Game,1
Steve Jackson Games Inc.,1
Steve L.                                              ,1
Steve Manes,1
Steven,1
Steven  Wozniak,1
Steven Jobs,1
Subscribers,1
Suddenly Scott,1
Summer,1
Summer of 1989,1
Surcharge,1
Surfer,1
Surfer RICH DOUGAN                 ,1
Surry,1
Susan Thunder,1
Sux,1
Sventek,1
Swindles,1
Switching Control Center,1
Switchman,1
Sylvania Gateway,1
Sylvania Lighting Center Engineering Comp,1
Symbols         ,1
Sys V,1
SysOp               DarkWorld,1
SysOps,1
SysVr3.2,1
Surak,1
Supreme Leech,1
Supporter's,1
Sunday, April 27,1
Summoning of Demon Seed,1
Sun 4,1
Sun Micro System's,1
Sun Microsystems Sun 3,1
Sun Sparcstation,1
Sunbelt's Information Age,1
Sunday May 26 1985,1
Sundays,1
SuperMan,1
Sundevil day,1
Sunfish,1
Sunspot,1
Super Kidgrid,1
Super Nintendo,1
Super Nintendo Entertainment System,1
Super Street Fighter,1
States Code  U.S.C. Section 1029,1
States,1
State of Michigan,1
Speedo GDOS,1
Southern District,1
Southern Pacific Railroad,1
SouthernNet,1
Southland FiberNet,1
Space Physics Analysis Network,1
Spanish       g,1
Spare,1
Sparky Yellow,1
Sparky the Sun Devil,1
Special K,1
Special Number,1
Special Service Centers,1
Special Services,1
Special Services Center,1
Specialized Products Company,1
Specializing,1
Specific Comments,1
Southern California,1
Southern Cal,1
Southern Bell's,1
Sorry,1
Software Engineering Principles,1
Software Reliability,1
Software Support,1
Solid State,1
Solzhenitsyn,1
Son,1
Sons,1
Soul Asylum,1
Southern                ,1
South,1
South American,1
South Dakota,1
South Florida,1
SouthWestern Bell,1
Southeast,1
Southeastern United States,1
Spectre 3.0,1
Spence Schools             ,1
State University of New York,1
Spencer,1
Stan McCurg,1
Standard,1
Standard Rotary K500,1
Stanford Data Center,1
Stanford University,1
Stanford University's,1
Stanley R. Zanarotti,1
Star League,1
Star Sapphire,1
Star Spangled Banner,1
Star Trek',1
Star Wars,1
StarTrek,1
Starlight,1
Starry Night  ,1
State College,1
State University,1
Stamina,1
Stalinist,1
Stalin,1
SrJR      ,1
Spider,1
Spit Wad,1
Spl6,1
Spotty,1
Spring 1991,1
Sprinngwerk,1
Squeaky Fromme,1
St Louis,1
Staid IBM Corporation,1
St Moritz,1
St. Fulerton,1
St. Joseph,1
St. Louis 4T                        ,1
St. Moritz,1
LAST 6,1
Stage      ,1
Science News,1
Science,1
Whaddya,1
Robin Williams,1
Rockdale,1
Rockies,1
Rockland,1
Rocky Horror,1
Rod,1
Rod       ,1
Rogers Park,1
Rogue Program,1
Rolling  Stones,1
Rolling Stones,1
Rolodex,1
Rom Chip                        ,1
Roman,1
Ron,1
Ron Austin,1
Ron Lachman,1
Ron S. VanZuylen,1
Robotech II,1
Robin Hoods,1
SAURON,1
Roberta,1
Ritc79,1
Ritc79.Ritchie, Dennis M.,1
River Charles,1
Rivest,1
Rob Merkin,1
Robbins Air Force Base,1
Robert Allen,1
Robert Ansley,1
Robert Diamond,1
Robert Draper,1
Robert H. Morris,1
Robert Kibler,1
Robert Morris's,1
Robert T.  Morris,1
Robert T. Morris,1
Robert W. Service's,1
Robert Woodhead,1
Rose Mofford,1
Rosen,1
Rotary,1
Roundtable,1
S M N,1
S N M 11,1
S,100,1
S.M.,1
S0 C00L,1
S10,1
S19,1
S4,1
SABRE,1
SAFE,1
SAFELY TUCKED AWAY,1
SAM HOUSTON,1
SAM Security,1
SAMIZDAT,1
SAN FRANCISCO CHRONICLE EXAMINER,1
SANDPAPER,1
SAT ACT,1
S M         ,1
S A T 10 89,1
Rutgers University,1
Rule 13,1
Route 128,1
Rowboat,1
Rub,1
Rubik,1
Rubin,1
Ruby             ,1
Rudy Rucker,1
Runs the Broadway Show,1
Rutgers,1
Rural Area,1
Rural Area Interface,1
Rural Area Network Design,1
Rush2,1
Russel Baker,1
Russell Whitaker,1
Russkies,1
Rising Star,1
Ripco  ,1
RingWorld,1
Relay Chat,1
Recent Change Memory Administration,1
Reciever,1
Recite,1
Recon,1
Reconnect DOS,1
Red Chinese,1
Red Ghost,1
Red Menace Productions,1
Red eye Night,1
Redondo,1
Redondo Bch,1
Redondo Bch         CA,1
Reed Newlin,1
Regional Bell Operating Companies,1
Registered Nurse,1
Registry of Motor Vehicles,1
Regular Telephone,1
Recall,1
Rec,1
Reboots,1
ReDRAGoN N,1
Rasputin Worldmonger,1
Raver      ,1
Ray Tracer,1
Razor,1
Razor Ribbon,1
Re  Falkland Islands Bug,1
Re Donna,1
ReDragon 13,1
Rebecca Shaffer,1
ReMobbing,1
Ready Access Closure,1
Reagan!Yay,1
Real Apple Mafia,1
Real Estate,1
Real Pez Devotees,1
Real Programming Languages,1
Relay,1
Rem,1
Rigid,1
Remarkably,1
Richard,1
Richard       ,1
Richard C.,1
Richard Civille,1
Richard DeMillo,1
Richard Helms,1
Richard M. Daley,1
Richard Standza,1
Richard Steele,1
Rick,1
Rick Adams,1
Rick Rashid,1
Rico Rodriguez                         ,1
Ricoh,1
Ricoh Corporation,1
Riff Raff,1
Right Wing Fool,1
Rich G.,1
Rich E.,1
Rich Andrew's,1
Research Institute for Advanced Computer Science,1
Remote Switching Unit,1
Remote Terminal,1
Repeat,1
Reprint,1
Republic of Singapore,1
Republican Party,1
Republicans,1
Research Triangle Institute,1
Rich,1
Reset Vector,1
Restaurant at the End of the,1
Retypes,1
Revenge Tactics,1
Revolt Handbook',1
Revolt, Workers,1
Rhode Island,1
SATURDAY NIGHTS,1
SAVES,1
Scarlet,1
STSutra ELITE,1
STUFFZ,1
ST_ps,1
SUB CuD,1
SUBSCRIBER,1
SUBTLE AND CUTE SECONDARY PROTECTION SYSTEM,1
SUBURBAN.TXT,1
SUDDENLY,1
SUE ME,1
SUM,1
SUPPOSED,1
SUYHK,1
SWAPS,1
SWITCHES,1
SYNTAX ERROR,1
SYSNAM,1
SYSPRV,1
SYSTEM X,1
STUDY THE FORMAT,1
STRUCTURE,1
SCAN INPUT BUFFER,1
STROBE,1
SSM MODEMCARDS,1
ST         ST,1
ST  MF,1
ST ZMAG SPECIAL REPORT,1
STANDARD,1
STANDARD DOS,1
STANGELY,1
STARTING             LOCATIONS,1
STARTING LOCATION,1
STARTUD THA FYLE,1
STATE VIA                      TECHNOLOGY     ,1
STAY,1
STD,1
STOSH,1
STR0NGLY,1
STRETCHED,1
STRING,1
SYSUAF.DAT,1
SYstat,1
Saab             Official Song,1
Sad,1
Sandy Wilson,1
Sandza,1
Santa,1
Santa Claus,1
Santa Clause,1
Santa Clauses,1
Santa Fe,1
Saturday, September 12, 1992,1
Saturdays,1
Saturn,1
Saudi,1
Saudi Arabia,1
Sausalito           CA,1
Savannah,1
Scams,1
Scanlitd,1
Scanner World,1
Sandy Weiss,1
Sandy,1
San Rafael,1
Sakaki,1
SafeHouse,1
Safeway,1
Said Donald Cochran,1
Sailor              ,1
Saint Nick,1
Saint Patrick's,1
Saint Vincent's,1
Salt Lake Ci,1
San Mateo,1
Sam,1
Sam Daniels,1
Sam Knobs,1
San Bernardino,1
San Francisc,1
San Fransisco,1
San Marcos,1
SSC MAC's,1
SSC MAC Center,1
SSC,1
SHIFTING,1
SECTOR STRUCTURE,1
SECURITY MANAGEMENT,1
SEE B. A.  ,1
SEE BASICS 104,1
SELDOM,1
SEN,1
SERPENT'S STAR',1
SERiES,1
SEVEN NOBLE PRIZES,1
SEVEN YEARS,1
SEVEREL,1
SF Bay Area Rapid Transit,1
SGI        Indigo,1
SHELL,1
SHERLOCK,1
SHIFT N,1
SHIFT REGISTER STARTS OUT FULL,1
SECTOR FORMAT,1
SECTOR FILE OF HACK,1
SECTOR DATA,1
SCRAP                                     ,1
SCC             Voice Network,1
SCHOLARLY,1
SCIENCE,1
SCIENTIST,1
SCO Xenix,1
SCO Xenix 286,1
SCOTT ADAMS,1
SCRC TENEX,1
SECTOR D OF CANNONBALL BLITZ,1
SCREEN COLOR,1
SCUM,1
SEATTLE TIME POST INTELLIGENCER,1
SECONDARY,1
SECRET Service,1
SECTOR,1
SECTOR  RWTS  ROUTINES,1
SHIFT REGISTER WOULD,1
SHOTGUN,1
SS,1
SHOULD,1
SOFTFAIR,1
SOMEDAY,1
SOMEONE DECENT,1
SOMEONE'S ON MY LINE,1
SOMEWHERE,1
SOON,1
SPAN VAX VMS,1
SPANKY,1
SPC,1
SPEAKING,1
SPL                    BK FD,1
SPL NUM,1
SPYING,1
SR    Service,1
SRB,1
SRI Network  Information Center,1
SRI Network Information Center,1
SOCIAL ORGANIZATION OF THE COMPUTER UNDERGROUND                               ,1
SNOOPING,1
SN,1
SJG Inc,1
SHY,1
SIDER,1
SIGNATURE byte,1
SIMILAR STRUCTURE,1
SIMON,1
SIMULATED COMPUTER,1
SIUE,1
SKEE,1
SMOF,1
SL,1
SL CHRISTOPHER,1
SLACK,1
SLAMMIN,1
SLAYER,1
SLBM,1
SLOT,1
Sysop Co Sysop,1
Systar Corp.,1
System       ,1
University of Tokyo's,1
University of Virginia,1
University of Virginia     ,1
University of Waterloo,1
Unkind,1
Unknown User,1
Unsuccessful,1
Untouchable PC Clone Mafia,1
Upsetter,1
Urinalysis,1
Urine,1
Us,1
Used Car Man,1
Usenet                  ,1
Usenet News,1
Usenet Newsgroup pub.nixpub,1
Users,1
Utilities,1
University of Utah,1
University of Syracuse,1
VVS 1,1
University of Southern California,1
Universe,1
University           C      Governors State University,1
University           M      University of Northeastern Illinois,1
University Communications Network,1
University of     Tokyo,1
University of California at Berkeley,1
University of California, Berkeley,1
University of Denver,1
University of Iceland in Reykjavik,1
University of Illinois,1
University of Mexico       ,1
University of NC           ,1
University of Nevada,1
University of New Mexico,1
University of Newcastle,1
University of North Carolina,1
University of Northeastern Illinois,1
Uunet,1
Uzi Suicide Records,1
Uzis jam,1
VALUE,1
VEGGIE,1
VENT,1
VERIFYING,1
VERTICAL,1
VERY ROUNDABOUT FASHION,1
VERY WEARING ON A PERSON,1
VFY OVR SCN INW EMR,1
VII,1
VM,1
VME1121,1
VNET,1
VOM,1
VP,1
VS    ,1
VS                                                                                    ,1
VS    30354,1
VT220,1
VDT,1
VCC C P Occupational Health System,1
VCC            VCC,1
VAX VMS      61761,1
VAPORIZE,1
VARIOUS,1
VASE,1
VAX 8800,1
VAX V05,1
VAX VMS       ,1
VAX VMS      30556,1
VAX VMS      80551,1
VCC,1
VAX VMS     Business Systems,1
VAX VMS     VAX Node,1
VAX VMS's,1
VAX Xmodem Package,1
VAXen,1
VAXherd,1
VAXstation II,1
Universal Rate and Route,1
Universal Product Code,1
United States Government,1
USS CONSTITUTION,1
US       C,1
US Army,1
US Code,1
US Defense                Department,1
US Government,1
US Military's,1
US SPRINT,1
US Senate,1
US Social Security Administration,1
US Sprint Communications Corp's,1
USE,1
USE OF BOOT,1
USEC,1
USEFUL,1
USELESS,1
USENET News     Home of the Nixpub,1
USENET news,1
UR PHYLE FR0M,1
UR LEFTUR,1
UR,1
UNINET,1
UNDERGROUND PRESS,1
UNDERSTAND,1
UNDERWAREZ,1
UNDOING,1
UNDOUBTEDLY KNOW,1
UNICOS,1
UNIMPORTANT,1
UNISEX,1
UPPER MIDDLE CLASS FAMILY THAT WANTS TO KNOW THE HOW TO,1
UNISION,1
UNIVERSAL,1
UNIVERSE,1
UNKRACKABLE,1
UNaXcess,1
UP TO 128,1
UPPER CASE,1
USRobotics,1
USSR,1
United States District Court,1
USWest,1
Underground Plant                            ,1
Underground Tunnel,1
Unfortuna,1
Unfree,1
Ungentle Giant   ,1
Uniden Bearcat,1
Union College,1
Union Jack,1
Unique,1
Unistride 2.1,1
United Airlines,1
United Arab Emirates,1
United Communciations Computer Services Group,1
United Soft WareZ Force,1
United SoftWareZ Force,1
United Software Industries,1
United States Constitution,1
Underground Plant,1
Undergo Counseling,1
Uncut,1
UUCP Usenet,1
USX,1
UTU,1
UTek,1
UUCP Attribute,1
UUCP Email Gateway,1
UUCP Newsgroups,1
UUCP Node,1
UZE G0TZ,1
Uncle Sham,1
Ultrix V1.2,1
Un,1
Unable to Verify Password   System Halted',1
Uncharacteristically,1
Uncle Dudley's,1
Uncle George,1
Uncle Sam          ,1
VTAM    USS 10,1
VVS 2,1
System 6,1
WRITTEN OUT,1
WUSB FM,1
WVDC,1
WWII,1
WWIII,1
WWIV,1
WWIV Forum,1
WWW WWW AAA,1
WXYZG,1
Waco,1
Waffle,1
Waldenbooks,1
Wales,1
Walkman,1
Wall Street Journal,1
Walmart,1
Walter Mondale,1
Waltham Comp,1
WUSB,1
WRITE THEM OUT,1
Vaclav Havel,1
WRADR WRITE,1
WHITE KNIGHT,1
WHO,1
WHOLE EARTH SOFTWARE CATALOG,1
WHOLE EARTH SOFTWARE REVIEW,1
WHOSE ELITENESS,1
WIF YER RITER,1
WILD CAT                    ,1
WILL BECAUSE I DONT WANT TO GIVE THE FEDS,1
WINGS,1
WIRED,1
WISE,1
WIU,1
WIZARD,1
WIZARD                  Asshole,1
WON'T BOTHER,1
WORKED,1
WORRY,1
Waltz     ,1
War Tax Resistance,1
Ward Christenson,1
Ward Christianson,1
Wednesday, August 24,1
Week,1
Weinberg,1
Weiss,1
Welcome  Type Service Identifier,1
Well was Point Foundation's,1
Wellshe,1
Wendy,1
Wendy O. Williams,1
Wesson,1
West,1
West Hollywood,1
West Virginia,1
Western District,1
Western States,1
Westlaw,1
Wetware Diversions,1
Wednesday afternoon,1
Wednesday  October 18,1
Wednesday,1
Washington Blade,1
Ware Bandit,1
Ware Brigade,1
Wargames,1
Warning,1
Warsaw Pact,1
Washington Avenue,1
Washington Beltway of the Clinton Administration,1
Washington Circle,1
Weapons,1
Washington Post,1
Washington Street,1
Washington, Mill,1
Watergate,1
Waterloo,1
Wayne,1
Wayne State,1
WHERE       ,1
WHEELS,1
WHEELER,1
Voice,1
Viacom International,1
Victim,1
Victor Pelson,1
